timestamp,co2,pm25,pm10,temperature,humidity
2025-05-03T02:13:01.296Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:01.299Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:01.299Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:03.207Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:03.207Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:03.414Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:03.414Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:03.415Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:03.415Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:03.415Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:03.415Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:03.416Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:03.424Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:05.305Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:05.304Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:05.688Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:05.688Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:05.688Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:05.688Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:05.689Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:05.689Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:05.689Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:05.696Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:07.596Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:07.596Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:08.008Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:08.009Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:08.009Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:08.009Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:08.009Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:08.009Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:08.009Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:08.011Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:09.541Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:09.541Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:09.739Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:09.740Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:09.740Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:09.740Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:09.742Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:09.743Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:09.743Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:09.746Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:11.751Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:11.751Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:11.972Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:11.974Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:11.973Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:11.974Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:11.974Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:11.976Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:11.987Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:11.986Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:13.890Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:13.898Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:14.317Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:14.317Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:14.333Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:14.333Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:14.333Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:14.333Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:14.333Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:14.335Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:15.980Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:15.986Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:16.315Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:16.316Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:16.316Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:16.316Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:16.316Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:16.316Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:16.315Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:16.316Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:18.383Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:18.382Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:18.383Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:18.383Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:18.383Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:18.383Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:18.383Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:18.383Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:18.383Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:18.383Z,101,NaN,NaN,24.9,19
2025-05-03T02:13:20.212Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:20.217Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:20.510Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:20.510Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:20.513Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:20.513Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:20.513Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:20.512Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:20.513Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:20.514Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:22.365Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:22.366Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:22.568Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:22.571Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:22.572Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:22.572Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:22.572Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:22.572Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:22.572Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:22.572Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:24.539Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:24.543Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:24.730Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:24.736Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:24.735Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:24.737Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:24.737Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:24.739Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:24.740Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:24.740Z,109,NaN,NaN,24.9,19
2025-05-03T02:13:26.581Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:26.592Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:26.804Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:26.804Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:26.804Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:26.814Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:26.814Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:26.814Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:26.815Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:26.815Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:28.744Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:28.746Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:29.051Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:29.051Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:29.051Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:29.051Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:29.066Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:29.066Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:29.066Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:29.066Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:30.863Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:30.868Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:31.265Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:31.267Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:31.268Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:31.268Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:31.270Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:31.270Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:31.270Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:31.271Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:33.001Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:33.005Z,108,NaN,NaN,24.9,19
2025-05-03T02:13:33.309Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:33.314Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:33.314Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:33.314Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:33.314Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:33.314Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:33.314Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:33.314Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:35.135Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:35.137Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:35.374Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:35.384Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:35.384Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:35.384Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:35.386Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:35.390Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:35.390Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:35.390Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:37.649Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:37.649Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:37.649Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:37.649Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:37.649Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:37.660Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:37.662Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:37.662Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:37.662Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:37.662Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:39.434Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:39.443Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:39.630Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:39.630Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:39.630Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:39.630Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:39.630Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:39.630Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:39.630Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:39.629Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:41.502Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:41.504Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:41.927Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:41.937Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:41.937Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:41.937Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:41.937Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:41.938Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:41.939Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:41.939Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:43.676Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:43.699Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:43.928Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:43.928Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:43.928Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:43.928Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:43.928Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:43.929Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:43.928Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:43.929Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:45.789Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:45.795Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:46.085Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:46.086Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:46.087Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:46.087Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:46.085Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:46.085Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:46.097Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:46.097Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:47.901Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:47.910Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:48.266Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:48.269Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:48.270Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:48.269Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:48.269Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:48.271Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:48.271Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:48.271Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:50.032Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:50.033Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:50.264Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:50.266Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:50.266Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:50.266Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:50.263Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:50.263Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:50.265Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:50.268Z,101,NaN,NaN,24.799999,19
2025-05-03T02:13:52.191Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:52.190Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:52.460Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:52.463Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:52.464Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:52.463Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:52.469Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:52.469Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:52.470Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:52.470Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:54.333Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:54.348Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:54.621Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:54.622Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:54.625Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:54.625Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:54.622Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:54.627Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:54.628Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:54.628Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:56.913Z,100,NaN,NaN,24.799999,19
2025-05-03T02:13:56.914Z,100,NaN,NaN,24.799999,19
2025-05-03T02:13:56.913Z,100,NaN,NaN,24.799999,19
2025-05-03T02:13:56.924Z,100,NaN,NaN,24.799999,19
2025-05-03T02:13:56.924Z,100,NaN,NaN,24.799999,19
2025-05-03T02:13:56.924Z,100,NaN,NaN,24.799999,19
2025-05-03T02:13:56.924Z,100,NaN,NaN,24.799999,19
2025-05-03T02:13:56.925Z,100,NaN,NaN,24.799999,19
2025-05-03T02:13:56.924Z,100,NaN,NaN,24.799999,19
2025-05-03T02:13:56.925Z,100,NaN,NaN,24.799999,19
2025-05-03T02:13:58.621Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:58.626Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:58.967Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:58.967Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:58.967Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:58.967Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:58.972Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:58.980Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:58.980Z,108,NaN,NaN,24.799999,19
2025-05-03T02:13:58.981Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:01.653Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:01.653Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:02.126Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:02.126Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:02.126Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:02.126Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:02.126Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:02.126Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:02.134Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:02.134Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:02.841Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:02.843Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:03.277Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:03.281Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:03.281Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:03.281Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:03.281Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:03.281Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:03.283Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:03.284Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:05.010Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:05.010Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:05.357Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:05.357Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:05.357Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:05.357Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:05.357Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:05.358Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:05.357Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:05.358Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:07.116Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:07.124Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:07.446Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:07.447Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:07.448Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:07.449Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:07.450Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:07.450Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:07.451Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:07.451Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:09.249Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:09.249Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:09.555Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:09.555Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:09.555Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:09.557Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:09.573Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:09.572Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:09.573Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:09.573Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:11.371Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:11.386Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:11.834Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:11.834Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:11.835Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:11.836Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:11.840Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:11.840Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:11.840Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:11.842Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:13.546Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:13.550Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:13.877Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:13.877Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:13.877Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:13.877Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:13.880Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:13.880Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:13.882Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:13.882Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:15.874Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:15.874Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:15.874Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:15.874Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:15.875Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:15.874Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:15.875Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:15.874Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:15.877Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:15.877Z,100,NaN,NaN,24.799999,19
2025-05-03T02:14:17.752Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:17.785Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:18.405Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:18.405Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:18.405Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:18.405Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:19.033Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:19.033Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:19.033Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:19.033Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:19.921Z,108,NaN,NaN,24.799999,19
2025-05-03T02:14:19.921Z,108,NaN,NaN,24.799999,19
